Date,Open,High,Low,Close,Volume
20-04-2021,120.1528189,121.2896907,120.1354584,121.0640564,11476500
21-04-2021,121.0987961,121.4199069,120.6909221,121.3070831,11902200
22-04-2021,121.4980286,121.8364868,120.8037515,121.8364868,14156400
23-04-2021,121.8277572,121.9058599,121.0553778,121.5500412,12302200
26-04-2021,121.6281639,121.9405879,121.3678217,121.3764954,9103500
27-04-2021,121.1421357,121.3417491,120.2222248,120.317688,14137300
28-04-2021,120.3263687,120.5346557,119.7275685,120.3957977,15263700
29-04-2021,119.284984,120.0747241,119.0072812,120.0400162,17178200
30-04-2021,120.2048642,120.3957906,119.7449087,120.317688,15692000
03-05-2021,120.5462965,121.3719534,120.1812696,120.3898621,16447700
04-05-2021,121.2329205,121.8152263,120.9461109,121.2068481,18639700
05-05-2021,120.8330885,121.5457694,120.7374853,121.4067078,11127900
06-05-2021,121.0242847,121.8412551,120.9808263,121.6065903,21907600
07-05-2021,121.7630976,122.1976554,120.7288479,121.006958,18346900
10-05-2021,120.7635702,121.0243074,119.6684896,119.7814789,15146200
11-05-2021,119.2686954,119.4859743,118.8689098,119.1035614,15158600
12-05-2021,118.781982,118.8949712,117.6434431,117.8520355,20859400
13-05-2021,118.1388584,118.5212713,117.8781344,118.0345688,13073900
14-05-2021,118.6603049,119.1383209,118.3908813,119.1383209,17566700
17-05-2021,118.9210483,119.2165443,118.6950831,118.8862762,6113800
18-05-2021,118.5473355,118.6950968,118.2605391,118.5821075,11423100
19-05-2021,118.6689937,119.3295298,117.8694092,118.2952805,14296000
20-05-2021,118.8602448,119.4947087,118.7820275,119.2687302,13310500
21-05-2021,119.6424138,119.6771726,119.1209393,119.6511002,10171600
24-05-2021,119.9292548,120.4420298,119.8423379,120.0943756,6868700
25-05-2021,120.4854807,121.2416069,120.4767811,121.2068481,12346900
26-05-2021,121.319806,121.5979293,120.7027416,120.9982376,9793700
27-05-2021,120.3724511,120.5375852,119.9292072,120.5115128,10695200
28-05-2021,120.4419957,121.0677598,120.2334033,120.3203201,10258000
31-05-2021,120.4419957,121.0677598,120.2334033,120.3203201,0
01-06-2021,119.9539535,120.3369037,119.4578381,120.293396,11778500
02-06-2021,120.5892799,120.7981594,120.3890994,120.5718689,7347900
03-06-2021,120.5544382,120.5544382,119.9800065,120.1192551,10994000
04-06-2021,120.5631853,121.7642822,120.5631853,121.7642822,15773700
07-06-2021,121.494462,121.598915,121.2594726,121.3900223,7799800
08-06-2021,122.4257561,122.4257561,122.0340939,122.2429733,11230900
09-06-2021,123.3831462,123.7225886,122.9392641,123.3222275,12768300
10-06-2021,122.5737003,124.0794304,122.4431373,124.0620193,19698300
11-06-2021,123.8618622,123.940192,123.4527888,123.8618622,8646700
14-06-2021,123.6790813,123.6790813,122.7303718,122.9131546,9401300
15-06-2021,122.5476061,122.8000066,122.2690825,122.7651978,18207300
16-06-2021,123.0698017,123.3048044,122.0340769,122.6607285,19676300
17-06-2021,123.4701665,126.1421842,123.2786848,124.4971924,35225800
18-06-2021,125.576442,127.1082819,125.4371803,126.8384705,26616900
21-06-2021,125.6722294,125.7592714,124.4798314,124.7148209,16485000
22-06-2021,123.7400075,125.0542561,123.6964865,125.0194473,14530200
23-06-2021,124.5581716,124.8976141,124.2100303,124.6974335,12040900
24-06-2021,124.8279673,125.2457396,124.7496375,124.8975983,8788400
25-06-2021,124.688712,124.8105628,123.0437197,123.6007538,15562200
28-06-2021,124.2187156,125.158713,124.2013045,124.8714905,11460700
29-06-2021,124.5494212,125.089044,124.4971881,125.0803452,11217900
30-06-2021,125.5503787,126.1422216,125.3937191,125.6374207,15708900
01-07-2021,125.4787379,125.7663349,125.086565,125.6443253,10810000
02-07-2021,125.6966434,126.4025574,125.5920675,126.4025574,9650200
05-07-2021,125.6966434,126.4025574,125.5920675,126.4025574,0
06-07-2021,126.995182,128.1019925,126.995182,127.8841171,20037200
07-07-2021,128.6075115,129.4702897,128.3024806,129.0171051,20964400
08-07-2021,129.7491361,130.2371748,129.1303643,129.5225372,17487800
09-07-2021,127.9974105,128.1019997,127.666249,127.7011032,14483600
12-07-2021,128.1891562,128.3111659,127.3873764,127.5355301,10610400
13-07-2021,127.9538405,128.5116009,126.0539606,126.559433,23340200
14-07-2021,127.2479294,128.040999,127.0736318,127.9974213,16038600
15-07-2021,128.9386377,129.5051217,128.136858,129.409256,18462400
16-07-2021,128.4070373,129.2785388,128.3896168,129.1652527,12787900
19-07-2021,131.5531606,132.4246622,131.2655635,131.9976349,40203900
20-07-2021,132.9301174,133.0869945,130.5160546,130.7252197,25674800
21-07-2021,129.1390443,129.4179311,127.8230823,129.0693359,19988900
22-07-2021,129.0781182,130.5596684,129.0345404,130.289505,18136900
23-07-2021,128.9299453,129.5574275,128.8863675,129.417984,12639300
26-07-2021,129.8537443,129.9060323,128.8776667,129.0345306,10737700
27-07-2021,130.1413357,130.4550768,129.8450283,130.411499,13036500
28-07-2021,129.5660833,130.4375845,129.2174881,130.4201508,14346700
29-07-2021,129.6620166,130.0454795,129.4441412,129.6968842,11532000
30-07-2021,129.9670606,130.4812435,129.9060491,130.3069458,14342100
02-08-2021,130.4045879,131.9577495,130.168992,131.4691162,21232700
03-08-2021,131.5389862,131.9578131,131.2248627,131.5389862,13361900
04-08-2021,132.1934242,132.4726511,130.6402616,131.809494,18267900
05-08-2021,131.5476792,131.6872926,130.8845357,131.1375732,15345400
06-08-2021,129.4186712,129.8025881,128.8689517,128.9474792,21144300
09-08-2021,129.2702565,129.6280107,128.4674998,128.4849548,12942400
10-08-2021,128.6944349,128.7642416,127.8829437,127.8916779,13716900
11-08-2021,127.7520149,128.46751,127.1412232,127.8130875,17227600
12-08-2021,127.4728138,127.7782164,126.8969187,127.6037064,14709400
13-08-2021,128.1184982,129.6280293,128.1010432,129.6193085,18653800
16-08-2021,130.1777732,130.9020026,129.8461947,129.9334564,19170900
17-08-2021,129.9073099,130.4221194,129.7240656,129.881134,14126900
18-08-2021,129.7589426,130.4220862,129.5320676,130.3173828,13144000
19-08-2021,131.1550328,131.2859253,130.718751,131.2771912,15474300
20-08-2021,131.3993529,131.5913179,130.9805261,131.3644562,12388400
23-08-2021,131.0590503,131.320822,130.8147335,131.2771912,10615000
24-08-2021,130.6750828,130.9455886,130.2562561,130.2562561,13835900
25-08-2021,130.1952276,130.3348277,128.7729446,129.1743164,16743800
26-08-2021,129.1132471,129.6367907,128.711862,129.532074,16657400
27-08-2021,129.6367795,130.4395364,129.4273595,130.4133606,15384700
30-08-2021,130.0032417,130.7972644,129.9508767,130.7536469,10596300
31-08-2021,130.5966131,130.9630882,129.5757151,129.8636627,15262400
01-09-2021,130.4132227,130.5180592,129.7317585,130.0812225,10807100
02-09-2021,130.3869719,130.6578084,129.9588673,130.6490631,9765900
03-09-2021,129.5395172,129.7491902,129.2512034,129.4608765,12928000
06-09-2021,129.5395172,129.7491902,129.2512034,129.4608765,0
07-09-2021,128.6571034,128.884267,128.1329075,128.3687897,15547800
08-09-2021,129.0066257,129.4696716,128.7707301,129.2425079,14533700
09-09-2021,129.4521244,130.954843,129.172556,130.8063202,20324600
10-09-2021,130.0899433,130.3258388,129.4434336,129.6531067,14894600
13-09-2021,130.2122438,130.6054074,130.1336164,130.4394073,15036100
14-09-2021,130.8150182,132.4225863,130.6839727,132.0206909,19918400
15-09-2021,132.1081118,132.1430528,130.989798,131.5576935,11940300
16-09-2021,130.7626249,131.4440887,130.6141021,130.954834,13328900
17-09-2021,130.3345834,130.4918515,129.9152239,130.3258514,13782900
20-09-2021,131.5489732,132.247901,131.2519142,131.9421234,14660400
21-09-2021,131.6712975,131.8897158,131.2257156,131.8285522,10035800
22-09-2021,131.7411645,132.6148376,131.4353869,132.6148376,22277800
23-09-2021,131.4179134,131.4441225,129.6006716,129.6181488,23853300
24-09-2021,129.1638587,129.1726039,128.202826,128.3513489,20203900
27-09-2021,127.6086496,128.3163225,127.4513949,127.8794861,13464300
28-09-2021,126.097229,126.7437519,125.4943925,125.8875427,26613500
29-09-2021,126.5078601,127.0582651,125.5380825,126.1059647,23569400
30-09-2021,125.8963375,126.2545335,125.5031739,126.0885468,22567600
01-10-2021,126.7122213,127.1933409,126.1436048,127.1496124,26151800
04-10-2021,126.5547474,127.2458328,126.0561284,126.8259277,28027600
05-10-2021,126.4935007,126.5809709,125.4962496,125.6012192,22659200
06-10-2021,126.1698918,126.5985401,125.994938,126.3098602,18696500
07-10-2021,125.2600567,125.3912687,124.735182,124.9888763,14856000
08-10-2021,124.4465287,124.5252692,123.8079413,124.1141205,17257800
11-10-2021,123.869148,124.1315719,123.7379227,123.7991638,7213400
12-10-2021,124.7701828,125.9773731,124.6389575,125.9161453,17968700
13-10-2021,126.5022514,127.3070494,126.476009,127.1408386,23584600
14-10-2021,127.167088,127.6832197,126.7996811,127.6132355,12946400
15-10-2021,126.8434247,126.9658936,126.3797911,126.8696671,11811500
18-10-2021,126.8434752,127.7182578,126.4235833,127.4645767,12115900
19-10-2021,126.5460656,126.6072934,125.6625265,125.7062683,12156300
20-10-2021,125.3125182,125.6886681,124.6651748,124.8576279,12782500
21-10-2021,125.0939214,125.2251335,124.420335,124.7090149,13660000
22-10-2021,125.4875157,126.3185562,125.2775765,126.0823746,13740000
25-10-2021,125.6799477,126.2310647,125.6449623,125.8899002,8137900
26-10-2021,126.5110107,126.9309158,125.7412114,126.9309158,13671000
27-10-2021,128.0681228,129.6252342,127.656974,129.2403412,22092300
28-10-2021,129.2841135,129.7565036,128.4530727,128.8029938,17497600
29-10-2021,128.1293437,129.4677593,127.9981317,129.196579,19087300
01-11-2021,127.7057687,128.5466222,127.6181737,128.2663422,18035500
02-11-2021,128.3189325,129.2561489,128.3189325,128.8357086,9836700
03-11-2021,129.475125,129.6152584,127.469313,127.5043564,20639400
04-11-2021,127.7671041,129.0721956,127.7495958,128.8444672,15922400
05-11-2021,130.0883007,131.0167499,129.7467012,130.7714996,21513000
08-11-2021,130.4736171,130.7538972,130.0794528,130.5261688,12083800
09-11-2021,132.0853476,132.9349692,131.9452008,132.2254944,23430200
10-11-2021,132.1116132,132.1991949,128.7832003,129.8079987,28170600
11-11-2021,130.0795047,130.2108973,129.5364526,129.6152802,5552500
12-11-2021,129.6327631,130.0794658,128.546646,129.0459137,12712000
15-11-2021,128.6605324,128.7218516,127.1977858,127.4255142,15232700
16-11-2021,127.6094854,128.2138567,126.8737348,127.1014633,12998700
17-11-2021,126.6284789,128.13501,126.5321297,128.1087341,14239900
18-11-2021,127.8722102,128.6692664,127.8371669,128.5904388,11054600
19-11-2021,129.2649061,130.158325,129.2649061,129.9481049,14022100
22-11-2021,129.1072712,129.3174914,127.9948911,128.4240723,15266000
23-11-2021,127.8196575,127.9773259,126.567131,126.567131,15318500
24-11-2021,126.952537,128.5992279,126.8211444,128.5992279,13769700
25-11-2021,126.952537,128.5992279,126.8211444,128.5992279,0
26-11-2021,130.3597932,131.9801952,130.2196464,131.8488159,20064800
29-11-2021,129.9043366,131.0692817,129.7817115,130.7890015,23234200
30-11-2021,132.1115903,133.1977078,131.6035683,132.7772675,31481100
01-12-2021,131.9739729,133.6577377,131.360089,133.596344,30826500
02-12-2021,134.1137187,134.1663476,132.2107138,133.7629395,17754200
03-12-2021,133.0175249,136.0342748,132.7281393,135.359024,34427100
06-12-2021,135.096001,135.3590923,133.2368324,133.4999237,30924200
07-12-2021,133.0526017,133.7629384,132.2984143,132.4211884,22115900
08-12-2021,131.9564677,131.9652325,130.1060775,130.1323853,33633900
09-12-2021,130.9654148,131.4038955,130.2112274,130.8601837,17544900
10-12-2021,131.4741486,131.7547828,130.5007201,130.5445709,14298700
13-12-2021,131.8862077,132.6930105,131.8160492,132.4737701,17860500
14-12-2021,131.8687735,132.3598701,130.9391959,132.1581726,14015500
15-12-2021,131.2022424,132.2370508,130.7813045,130.8865356,25383900
16-12-2021,130.5950391,131.5871267,130.5774763,130.937439,18677900
